Dado 1;Dado 2;Dado 3;;;;;;;;;;;
67.90465;32.335926;-4.885436;;;;;;;;;;;
68.5964;32.366146;-4.691381;;;;;;;;;;;
69.287125;32.39632;-4.4976144;;;;;;;;;;;
69.93488;32.386753;-4.3662705;;;;;;;;;;;
70.58168;32.377205;-4.2351217;;;;;;;;;;;
71.52585;32.306095;-4.0768175;;;;;;;;;;;
72.46861;32.235092;-3.9187481;;;;;;;;;;;
73.43902;32.12492;-3.7888253;;;;;;;;;;;
74.407974;32.01491;-3.6590953;;;;;;;;;;;
75.03648;31.839005;-3.6637866;;;;;;;;;;;
75.66406;31.663359;-3.6684713;;;;;;;;;;;
75.998825;31.489517;-3.7250452;;;;;;;;;;;
76.33309;31.315933;-3.781535;;;;;;;;;;;
76.66686;31.142607;-3.837941;;;;;;;;;;;
77.26003;31.034338;-3.8963668;;;;;;;;;;;
77.85233;30.926231;-3.954706;;;;;;;;;;;
78.133354;30.836378;-4.027826;;;;;;;;;;;
78.413956;30.746656;-4.100837;;;;;;;;;;;
79.064705;30.725235;-4.098982;;;;;;;;;;;
79.71449;30.703848;-4.0971293;;;;;;;;;;;
80.36331;30.682491;-4.095279;;;;;;;;;;;
80.54845;30.705208;-4.1725388;;;;;;;;;;;
81.102196;30.759449;-4.1272364;;;;;;;;;;;
81.65512;30.81361;-4.082001;;;;;;;;;;;
82.20723;30.867691;-4.036834;;;;;;;;;;;
82.50731;30.945536;-4.071962;;;;;;;;;;;
82.80694;31.023264;-4.107038;;;;;;;;;;;
82.834724;31.060762;-4.055802;;;;;;;;;;;
82.862465;31.098206;-4.0046415;;;;;;;;;;;
83.00055;31.150461;-3.8316717;;;;;;;;;;;
83.138435;31.202639;-3.6589587;;;;;;;;;;;
82.8688;31.153751;-3.6148398;;;;;;;;;;;
82.59956;31.104937;-3.5707865;;;;;;;;;;;
82.37575;31.072044;-3.5101078;;;;;;;;;;;
82.15227;31.0392;-3.4495192;;;;;;;;;;;
81.760666;30.930384;-3.4720545;;;;;;;;;;;
81.36965;30.82173;-3.4945564;;;;;;;;;;;
81.130554;30.755455;-3.4496999;;;;;;;;;;;
80.89181;30.68928;-3.4049103;;;;;;;;;;;
79.98592;30.646063;-3.5108263;;;;;;;;;;;
79.08138;30.602911;-3.616585;;;;;;;;;;;
78.178185;30.559824;-3.7221866;;;;;;;;;;;
77.04644;30.47318;-3.8223014;;;;;;;;;;;
75.91638;30.386665;-3.9222674;;;;;;;;;;;
74.45811;30.24726;-4.0621996;;;;;;;;;;;
73.002;30.10806;-4.201924;;;;;;;;;;;
71.909225;30.014513;-4.1720066;;;;;;;;;;;
70.81807;29.921104;-4.1421337;;;;;;;;;;;
69.88325;29.785336;-4.119178;;;;;;;;;;;
68.949814;29.649769;-4.0962563;;;;;;;;;;;
68.46253;29.581167;-4.0371814;;;;;;;;;;;
67.97597;29.512669;-3.9781945;;;;;;;;;;;
66.63033;29.474146;-4.190418;;;;;;;;;;;
65.2867;29.43568;-4.4023256;;;;;;;;;;;
63.945057;29.397272;-4.613919;;;;;;;;;;;
62.296696;29.211508;-4.8323507;;;;;;;;;;;
60.650787;29.02602;-5.0504584;;;;;;;;;;;
59.12963;28.9446;-5.1011925;;;;;;;;;;;
57.610733;28.863298;-5.151851;;;;;;;;;;;
56.273624;28.771038;-5.169193;;;;;;;;;;;
54.9385;28.678915;-5.1865087;;;;;;;;;;;
53.605362;28.58693;-5.2037992;;;;;;;;;;;
52.54995;28.55455;-5.214472;;;;;;;;;;;
51.496105;28.52222;-5.2251287;;;;;;;;;;;
50.31956;28.46904;-5.2556863;;;;;;;;;;;
49.14476;28.415937;-5.2861986;;;;;;;;;;;
48.141;28.422945;-5.2611227;;;;;;;;;;;
47.13873;28.429943;-5.236084;;;;;;;;;;;
46.25408;28.430338;-5.2067347;;;;;;;;;;;
45.37075;28.430733;-5.1774287;;;;;;;;;;;
44.422108;28.397324;-5.2129664;;;;;;;;;;;
43.474873;28.363964;-5.248451;;;;;;;;;;;
42.529045;28.330654;-5.2838836;;;;;;;;;;;
41.300594;28.23021;-5.3436685;;;;;;;;;;;
40.073967;28.129913;-5.403364;;;;;;;;;;;
38.86824;28.034254;-5.418509;;;;;;;;;;;
37.664307;27.938738;-5.4336314;;;;;;;;;;;
36.421623;27.78207;-5.4915104;;;;;;;;;;;
35.180786;27.625635;-5.5493035;;;;;;;;;;;
34.03647;27.469292;-5.5855513;;;;;;;;;;;
32.89385;27.31318;-5.621745;;;;;;;;;;;
31.669191;27.130932;-5.717636;;;;;;;;;;;
30.446352;26.948956;-5.8133845;;;;;;;;;;;
29.22533;26.767248;-5.9089904;;;;;;;;;;;
27.844822;26.571646;-6.046673;;;;;;;;;;;
26.466364;26.376331;-6.1841507;;;;;;;;;;;
24.821918;26.126328;-6.3424635;;;;;;;;;;;
23.179914;25.876694;-6.500541;;;;;;;;;;;
21.54035;25.62743;-6.658384;;;;;;;;;;;
20.15134;25.512905;-6.7799454;;;;;;;;;;;
18.764395;25.398552;-6.901326;;;;;;;;;;;
17.56872;25.29531;-6.9765215;;;;;;;;;;;
16.37482;25.19222;-7.051605;;;;;;;;;;;
15.1826935;25.089283;-7.126578;;;;;;;;;;;
14.325735;24.979906;-7.082078;;;;;;;;;;;
13.47005;24.870693;-7.0376434;;;;;;;;;;;
12.838929;24.78815;-6.930018;;;;;;;;;;;
12.208746;24.70573;-6.8225527;;;;;;;;;;;
11.348631;24.642227;-6.8177767;;;;;;;;;;;
10.489793;24.57882;-6.813008;;;;;;;;;;;
9.632231;24.515507;-6.808246;;;;;;;;;;;
8.896706;24.424093;-6.7723536;;;;;;;;;;;
8.162273;24.332817;-6.7365146;;;;;;;;;;;
7.466802;24.271132;-6.7233105;;;;;;;;;;;
6.7723637;24.209536;-6.710126;;;;;;;;;;;
6.119211;24.17412;-6.6956987;;;;;;;;;;;
5.467029;24.138758;-6.681293;;;;;;;;;;;
4.8348913;24.07259;-6.688088;;;;;;;;;;;
4.2036924;24.006521;-6.6948724;;;;;;;;;;;
3.5058255;23.934238;-6.727034;;;;;;;;;;;
2.808995;23.862064;-6.759148;;;;;;;;;;;
2.1131995;23.789997;-6.7912145;;;;;;;;;;;
1.4265726;23.694332;-6.846657;;;;;;;;;;;
0.7409655;23.59881;-6.9020166;;;;;;;;;;;
0.22370687;23.549715;-6.915216;;;;;;;;;;;
-0.2927835;23.500692;-6.928396;;;;;;;;;;;
-0.6097584;23.53085;-6.918975;;;;;;;;;;;
-0.92626244;23.56096;-6.9095674;;;;;;;;;;;
-1.1295274;23.501823;-6.872683;;;;;;;;;;;
-1.3324904;23.442774;-6.8358536;;;;;;;;;;;
-1.5351521;23.383812;-6.799079;;;;;;;;;;;
-1.7868842;23.303057;-6.7721767;;;;;;;;;;;
-2.0382423;23.222422;-6.745314;;;;;;;;;;;
-2.3280792;23.212599;-6.730695;;;;;;;;;;;
-2.6174858;23.20279;-6.716097;;;;;;;;;;;
-2.8447478;23.183315;-6.6441545;;;;;;;;;;;
-3.0716724;23.163872;-6.5723186;;;;;;;;;;;
-3.4529667;23.100836;-6.5210676;;;;;;;;;;;
-3.8336947;23.037893;-6.4698925;;;;;;;;;;;
-4.213857;22.975044;-6.4187937;;;;;;;;;;;
-4.834842;22.889566;-6.4301863;;;;;;;;;;;
-5.454905;22.804216;-6.4415617;;;;;;;;;;;
-6.074047;22.718992;-6.4529204;;;;;;;;;;;
-6.7403784;22.672186;-6.47913;;;;;;;;;;;
-7.4057198;22.62545;-6.5053005;;;;;;;;;;;
-7.982551;22.45928;-6.4673333;;;;;;;;;;;
-8.558525;22.293358;-6.4294224;;;;;;;;;;;
-9.133644;22.127684;-6.391568;;;;;;;;;;;
-9.4659605;22.023127;-6.307063;;;;;;;;;;;
-9.797783;21.918726;-6.222684;;;;;;;;;;;
-10.1871805;21.826963;-6.166482;;;;;;;;;;;
-10.575999;21.735336;-6.1103635;;;;;;;;;;;
-10.753571;21.722813;-6.036515;;;;;;;;;;;
-10.930879;21.710306;-5.9627767;;;;;;;;;;;
-10.910577;21.705673;-5.86881;;;;;;;;;;;
-10.8903055;21.701048;-5.7749834;;;;;;;;;;;
-11.1139765;21.630789;-5.711171;;;;;;;;;;;
-11.337315;21.560633;-5.647454;;;;;;;;;;;
-11.560321;21.490582;-5.583831;;;;;;;;;;;
-11.759853;21.50521;-5.5085206;;;;;;;;;;;
-11.95909;21.519817;-5.4333224;;;;;;;;;;;
-12.175563;21.411816;-5.3472953;;;;;;;;;;;
-12.391714;21.303974;-5.261396;;;;;;;;;;;
-12.861275;21.191805;-5.1732397;;;;;;;;;;;
-13.330137;21.079802;-5.0852146;;;;;;;;;;;
-13.798304;20.967966;-4.99732;;;;;;;;;;;
-14.283588;20.860645;-4.9652395;;;;;;;;;;;
-14.768151;20.753483;-4.9332066;;;;;;;;;;;
-15.466031;20.57228;-4.865034;;;;;;;;;;;
-16.162874;20.39135;-4.7969627;;;;;;;;;;;
-16.675924;20.31518;-4.6949096;;;;;;;;;;;
-17.188213;20.239124;-4.593008;;;;;;;;;;;
-17.699741;20.163181;-4.4912577;;;;;;;;;;;
-18.184841;20.021988;-4.377035;;;;;;;;;;;
-18.66922;19.881006;-4.2629824;;;;;;;;;;;
-19.189068;19.79255;-4.134231;;;;;;;;;;;
-19.708141;19.704224;-4.005671;;;;;;;;;;;
-19.968367;19.615047;-3.790902;;;;;;;;;;;
-20.228205;19.526005;-3.576452;;;;;;;;;;;
-20.442493;19.441301;-3.406923;;;;;;;;;;;
-20.656466;19.356724;-3.2376459;;;;;;;;;;;
-20.986956;19.28686;-3.0109735;;;;;;;;;;;
-21.316954;19.2171;-2.7846377;;;;;;;;;;;
-21.890656;19.143936;-2.6695838;;;;;;;;;;;
-22.463505;19.07088;-2.5547009;;;;;;;;;;;
-22.705471;19.037209;-2.3328297;;;;;;;;;;;
-22.947079;19.003584;-2.1112883;;;;;;;;;;;
-23.188328;18.97001;-1.8900759;;;;;;;;;;;
-23.250105;18.944342;-1.6840596;;;;;;;;;;;
-23.31179;18.91871;-1.4783493;;;;;;;;;;;
-23.442814;18.855389;-1.2040769;;;;;;;;;;;
-23.573643;18.79216;-0.9302119;;;;;;;;;;;
-23.683659;18.654408;-0.70135635;;;;;;;;;;;
-23.793512;18.51686;-0.4728407;;;;;;;;;;;
-23.732086;18.448664;-0.3885711;;;;;;;;;;;
-23.67075;18.38057;-0.30442673;;;;;;;;;;;
-23.557049;18.36756;-0.2578567;;;;;;;;;;;
-23.443516;18.354568;-0.21135585;;;;;;;;;;;
-23.372509;18.285072;-0.20896569;;;;;;;;;;;
-23.301607;18.215677;-0.20657907;;;;;;;;;;;
-23.317772;18.13278;-0.16997258;;;;;;;;;;;
-23.333914;18.050007;-0.13342047;;;;;;;;;;;
-23.31118;17.994987;-0.13984218;;;;;;;;;;;
-23.288479;17.94005;-0.14625436;;;;;;;;;;;
-23.30214;17.854057;-0.18309341;;;;;;;;;;;
-23.315779;17.768192;-0.21987776;;;;;;;;;;;
-23.304432;17.683014;-0.23388536;;;;;;;;;;;
-23.293102;17.597963;-0.24787216;;;;;;;;;;;
-23.348555;17.564655;-0.3041967;;;;;;;;;;;
-23.403923;17.531397;-0.36043754;;;;;;;;;;;
-23.376036;17.45709;-0.43062085;;;;;;;;;;;
-23.348188;17.382895;-0.50069994;;;;;;;;;;;
-23.320383;17.30881;-0.5706749;;;;;;;;;;;
-23.240023;17.096258;-0.69047844;;;;;;;;;;;
-23.176754;17.00689;-0.8429249;;;;;;;;;;;
-23.113577;16.917652;-0.9951449;;;;;;;;;;;
-23.050495;16.828548;-1.1471388;;;;;;;;;;;
-23.116264;16.860199;-1.3543097;;;;;;;;;;;
-23.181938;16.891806;-1.5611728;;;;;;;;;;;
-23.38076;16.859686;-1.7814742;;;;;;;;;;;
-23.579287;16.827614;-2.0014484;;;;;;;;;;;
-23.382126;16.809475;-2.0717192;;;;;;;;;;;
-23.185257;16.791365;-2.1418855;;;;;;;;;;;
-22.988682;16.77328;-2.2119474;;;;;;;;;;;
-22.66406;16.8628;-2.2559574;;;;;;;;;;;
-22.339922;16.952188;-2.299902;;;;;;;;;;;
-22.018368;17.004557;-2.3827734;;;;;;;;;;;
-21.697292;17.056845;-2.4655218;;;;;;;;;;;
-21.365612;17.108635;-2.52795;;;;;;;;;;;
-21.034426;17.160349;-2.5902853;;;;;;;;;;;
-20.478052;17.178043;-2.5814164;;;;;;;;;;;
-19.922504;17.195711;-2.5725605;;;;;;;;;;;
-17.99155;17.154303;-2.3648293;;;;;;;;;;;
-16.063465;17.112955;-2.1574066;;;;;;;;;;;
-13.646213;17.30422;-2.0358505;;;;;;;;;;;
-11.232551;17.495201;-1.914475;;;;;;;;;;;
-8.822473;17.6859;-1.7932796;;;;;;;;;;;
-7.4783034;17.813478;-1.9428258;;;;;;;;;;;
-6.136131;17.940868;-2.0921497;;;;;;;;;;;
-5.0726843;18.032583;-2.2614493;;;;;;;;;;;
-4.0108175;18.12416;-2.4304976;;;;;;;;;;;
-3.4846377;18.184746;-2.6520326;;;;;;;;;;;
-2.9592392;18.24524;-2.8732386;;;;;;;;;;;
-2.8093958;18.333836;-3.2796795;;;;;;;;;;;
-2.659775;18.4223;-3.685517;;;;;;;;;;;
-1.7949104;18.527325;-4.076726;;;;;;;;;;;
-0.93133044;18.632193;-4.4673533;;;;;;;;;;;
-0.069033094;18.736906;-4.857401;;;;;;;;;;;
1.5571012;18.862783;-5.0648117;;;;;;;;;;;
3.1808205;18.988474;-5.2719145;;;;;;;;;;;
5.435121;19.16854;-5.3956757;;;;;;;;;;;
7.6860733;19.348337;-5.519253;;;;;;;;;;;
10.047012;19.53993;-5.34221;;;;;;;;;;;
12.404445;19.731237;-5.1654296;;;;;;;;;;;
14.246847;19.864193;-5.0436134;;;;;;;;;;;
16.086514;19.996952;-4.9219785;;;;;;;;;;;
17.923447;20.129513;-4.8005238;;;;;;;;;;;
19.785845;20.172953;-4.3807764;;;;;;;;;;;
21.645475;20.216328;-3.9616525;;;;;;;;;;;
22.993622;20.248417;-3.863505;;;;;;;;;;;
24.339767;20.280458;-3.7655032;;;;;;;;;;;
25.703968;20.373608;-3.7325873;;;;;;;;;;;
27.066145;20.466618;-3.6997204;;;;;;;;;;;
28.758715;20.591047;-3.5865333;;;;;;;;;;;
30.44877;20.715294;-3.4735143;;;;;;;;;;;
32.136314;20.839355;-3.3606632;;;;;;;;;;;
33.546722;20.914984;-3.3214757;;;;;;;;;;;
34.955036;20.990498;-3.2823465;;;;;;;;;;;
36.599277;21.026628;-2.9373686;;;;;;;;;;;
38.24108;21.062706;-2.5929031;;;;;;;;;;;
39.598522;20.918776;-2.3241284;;;;;;;;;;;
40.953945;20.775059;-2.055753;;;;;;;;;;;
42.593487;20.685837;-1.8003997;;;;;;;;;;;
44.230595;20.596746;-1.5454257;;;;;;;;;;;
45.668903;20.558844;-1.4588617;;;;;;;;;;;
47.105076;20.520996;-1.3724263;;;;;;;;;;;
48.53912;20.483204;-1.2861193;;;;;;;;;;;
49.80412;20.413208;-1.378772;;;;;;;;;;;
51.06724;20.343319;-1.471287;;;;;;;;;;;
52.727386;20.30411;-1.4626775;;;;;;;;;;;
54.385067;20.264957;-1.4540806;;;;;;;;;;;
55.925133;20.250689;-1.5188525;;;;;;;;;;;
57.46291;20.236443;-1.5835282;;;;;;;;;;;
59.42409;20.112814;-1.5682999;;;;;;;;;;;
61.382362;19.98937;-1.5530943;;;;;;;;;;;
63.25104;19.858114;-1.6449295;;;;;;;;;;;
65.11694;19.727053;-1.7366284;;;;;;;;;;;
66.6868;19.6673;-1.8719522;;;;;;;;;;;
68.25432;19.607634;-2.007075;;;;;;;;;;;
69.8195;19.548056;-2.1419973;;;;;;;;;;;
71.09961;19.497124;-2.3071554;;;;;;;;;;;
72.37781;19.446268;-2.472068;;;;;;;;;;;
73.65775;19.519758;-2.6402423;;;;;;;;;;;
74.9358;19.593138;-2.8081667;;;;;;;;;;;
75.843765;19.610163;-2.962517;;;;;;;;;;;
76.75038;19.627165;-3.1166382;;;;;;;;;;;
77.87334;19.684397;-3.0023534;;;;;;;;;;;
78.99462;19.741543;-2.8882384;;;;;;;;;;;
79.680695;19.729877;-2.8142672;;;;;;;;;;;
80.36575;19.718227;-2.7404056;;;;;;;;;;;
80.67179;19.672932;-2.710415;;;;;;;;;;;
80.97738;19.627705;-2.6804688;;;;;;;;;;;
80.47461;19.740337;-2.7192945;;;;;;;;;;;
79.97259;19.852802;-2.7580626;;;;;;;;;;;
78.97381;19.973234;-2.8071523;;;;;;;;;;;
77.97652;20.093489;-2.856169;;;;;;;;;;;
76.980705;20.213564;-2.905113;;;;;;;;;;;
75.732925;20.134995;-2.983018;;;;;;;;;;;
74.487;20.05654;-3.0608072;;;;;;;;;;;
72.7025;19.922659;-3.1339927;;;;;;;;;;;
70.920654;19.788977;-3.2070694;;;;;;;;;;;
69.14145;19.655493;-3.2800376;;;;;;;;;;;
66.49471;19.483778;-3.526399;;;;;;;;;;;
63.851913;19.312317;-3.7723944;;;;;;;;;;;
61.922615;19.139427;-3.7659774;;;;;;;;;;;
59.99618;18.966795;-3.75957;;;;;;;;;;;
58.448925;18.871422;-3.6611614;;;;;;;;;;;
56.90397;18.77619;-3.562899;;;;;;;;;;;
55.361305;18.681099;-3.4647827;;;;;;;;;;;
53.374065;18.706072;-3.589685;;;;;;;;;;;
51.38978;18.731009;-3.714402;;;;;;;;;;;
49.87298;18.743706;-3.7919466;;;;;;;;;;;
48.35843;18.756384;-3.869376;;;;;;;;;;;
46.22969;18.785032;-3.983859;;;;;;;;;;;
44.10411;18.813639;-4.098172;;;;;;;;;;;
41.98169;18.842203;-4.2123156;;;;;;;;;;;
40.025963;18.641678;-4.3901076;;;;;;;;;;;
38.073143;18.441452;-4.567636;;;;;;;;;;;
36.123222;18.241524;-4.7449007;;;;;;;;;;;
33.926956;18.198002;-4.8425145;;;;;;;;;;;
31.733952;18.154545;-4.9399834;;;;;;;;;;;
29.04544;17.934423;-5.134788;;;;;;;;;;;
26.360924;17.71463;-5.3293037;;;;;;;;;;;
23.680393;17.495163;-5.5235305;;;;;;;;;;;
21.028389;17.400433;-5.7358427;;;;;;;;;;;
18.380325;17.305843;-5.9478393;;;;;;;;;;;
15.789773;17.114334;-6.215345;;;;;;;;;;;
13.203069;16.92311;-6.482453;;;;;;;;;;;
11.083064;16.789394;-6.554203;;;;;;;;;;;
8.966208;16.65588;-6.6258464;;;;;;;;;;;
6.852497;16.522562;-6.6973834;;;;;;;;;;;
4.6999874;16.374996;-6.8709235;;;;;;;;;;;
2.5506747;16.22765;-7.044206;;;;;;;;;;;
0.7066744;16.077576;-7.194509;;;;;;;;;;;
-1.1345872;15.927725;-7.3445883;;;;;;;;;;;
-2.9731138;15.778096;-7.494445;;;;;;;;;;;
-4.392338;15.653517;-7.5391645;;;;;;;;;;;
-5.8094535;15.529122;-7.5838175;;;;;;;;;;;
-6.901446;15.417114;-7.489968;;;;;;;;;;;
-7.9918165;15.305273;-7.3962574;;;;;;;;;;;
-9.100485;15.165546;-7.384458;;;;;;;;;;;
-10.207506;15.026027;-7.3726764;;;;;;;;;;;
-11.393112;14.975499;-7.346325;;;;;;;;;;;
-12.576957;14.925046;-7.3200126;;;;;;;;;;;
-13.759043;14.874668;-7.2937393;;;;;;;;;;;
-15.303628;14.768822;-7.3255725;;;;;;;;;;;
-16.84592;14.663134;-7.3573585;;;;;;;;;;;
-18.041162;14.531373;-7.351648;;;;;;;;;;;
-19.234629;14.399808;-7.345946;;;;;;;;;;;
-19.862759;14.2258;-7.2274833;;;;;;;;;;;
-20.489956;14.05205;-7.1091967;;;;;;;;;;;
-20.712973;14.076605;-7.026992;;;;;;;;;;;
-20.935658;14.101124;-6.9449096;;;;;;;;;;;
-21.240908;14.196298;-6.6145487;;;;;;;;;;;
-21.545704;14.29133;-6.284679;;;;;;;;;;;
-22.284712;14.090413;-6.154608;;;;;;;;;;;
-23.022623;13.889794;-6.02473;;;;;;;;;;;
-23.759438;13.689473;-5.8950453;;;;;;;;;;;
-24.53275;13.573746;-5.7651324;;;;;;;;;;;
-25.304913;13.458191;-5.6354127;;;;;;;;;;;
-25.959791;13.306059;-5.397745;;;;;;;;;;;
-26.613699;13.154153;-5.1604304;;;;;;;;;;;
-27.266636;13.002472;-4.923468;;;;;;;;;;;
-28.562254;12.814408;-5.113809;;;;;;;;;;;
-29.85595;12.626625;-5.3038673;;;;;;;;;;;
-31.868658;12.549084;-5.6587296;;;;;;;;;;;
-33.878376;12.471659;-6.013065;;;;;;;;;;;
-35.88511;12.394348;-6.3668737;;;;;;;;;;;
-37.04169;12.171563;-6.663071;;;;;;;;;;;
-38.196556;11.949108;-6.9588284;;;;;;;;;;;
-39.019676;11.956028;-7.274905;;;;;;;;;;;
-39.84157;11.962937;-7.5905123;;;;;;;;;;;
-39.60202;11.955671;-7.6435046;;;;;;;;;;;
-39.362827;11.948416;-7.696419;;;;;;;;;;;
-37.96572;12.008215;-7.466911;;;;;;;;;;;
-36.570694;12.067925;-7.237744;;;;;;;;;;;
-35.17774;12.127547;-7.0089173;;;;;;;;;;;
-33.55402;12.2300005;-6.7394743;;;;;;;;;;;
-31.93271;12.332301;-6.470432;;;;;;;;;;;
-30.238771;12.654658;-6.2630825;;;;;;;;;;;
-28.547348;12.976537;-6.0560412;;;;;;;;;;;
-27.171215;13.292606;-6.01804;;;;;;;;;;;
-25.797127;13.608207;-5.9800954;;;;;;;;;;;
-24.71668;13.883083;-6.042493;;;;;;;;;;;
-23.63784;14.157552;-6.104798;;;;;;;;;;;
-22.21444;14.5974;-6.2017946;;;;;;;;;;;
-20.793154;15.036594;-6.2986474;;;;;;;;;;;
-19.318436;15.439792;-6.4457097;;;;;;;;;;;
-17.845907;15.84239;-6.5925536;;;;;;;;;;;
-16.375566;16.24439;-6.739179;;;;;;;;;;;
-14.252956;16.551119;-6.6554203;;;;;;;;;;;
-12.133499;16.857391;-6.571786;;;;;;;;;;;
-9.303127;17.187193;-6.295699;;;;;;;;;;;
-6.4769588;17.516506;-6.020022;;;;;;;;;;;
-4.1813836;17.772955;-5.804505;;;;;;;;;;;
-1.889218;18.029022;-5.5893083;;;;;;;;;;;
0.15563104;18.137716;-5.375413;;;;;;;;;;;
2.1974428;18.24625;-5.1618357;;;;;;;;;;;
4.2362223;18.354622;-4.948575;;;;;;;;;;;
5.9148717;18.392282;-4.73479;;;;;;;;;;;
7.5910273;18.429888;-4.5213223;;;;;;;;;;;
9.848877;18.500679;-4.244354;;;;;;;;;;;
12.103373;18.571365;-3.9677966;;;;;;;;;;;
14.141324;18.596922;-3.890258;;;;;;;;;;;
16.176249;18.62244;-3.8128347;;;;;;;;;;;
18.68265;18.666857;-3.6855938;;;;;;;;;;;
21.18533;18.711206;-3.558542;;;;;;;;;;;
23.684292;18.75549;-3.4316788;;;;;;;;;;;
26.114038;18.694513;-3.4006615;;;;;;;;;;;
28.540178;18.633629;-3.3696902;;;;;;;;;;;
30.443192;18.572271;-3.3677986;;;;;;;;;;;
32.343376;18.511005;-3.3659098;;;;;;;;;;;
34.222786;18.408735;-3.3163354;;;;;;;;;;;
36.099403;18.306618;-3.2668347;;;;;;;;;;;
37.973232;18.20465;-3.2174075;;;;;;;;;;;
39.645676;17.870426;-3.0481315;;;;;;;;;;;
41.31563;17.536697;-2.8791068;;;;;;;;;;;
42.995453;17.436014;-2.763071;;;;;;;;;;;
44.672775;17.335482;-2.6472075;;;;;;;;;;;
46.43401;17.319674;-2.6260512;;;;;;;;;;;
48.192627;17.303888;-2.6049266;;;;;;;;;;;
49.94863;17.288128;-2.5838332;;;;;;;;;;;
51.597675;17.306894;-2.6615143;;;;;;;;;;;
53.24427;17.325632;-2.7390797;;;;;;;;;;;
55.102314;17.426115;-2.8659017;;;;;;;;;;;
56.9576;17.526447;-2.992535;;;;;;;;;;;
58.62148;17.65819;-3.071713;;;;;;;;;;;
60.282887;17.789738;-3.150773;;;;;;;;;;;
61.94183;17.92109;-3.2297158;;;;;;;;;;;
63.74081;18.088293;-3.3304217;;;;;;;;;;;
65.537125;18.255247;-3.4309783;;;;;;;;;;;
66.54419;18.382542;-3.5804763;;;;;;;;;;;
67.54975;18.509647;-3.7297523;;;;;;;;;;;
67.93065;18.476107;-3.9401002;;;;;;;;;;;
68.31098;18.442616;-4.1501355;;;;;;;;;;;
68.39031;18.417309;-4.37641;;;;;;;;;;;
68.46952;18.392038;-4.6023483;;;;;;;;;;;
68.54862;18.366808;-4.827951;;;;;;;;;;;
68.3346;18.376259;-4.8769116;;;;;;;;;;;
68.120895;18.385695;-4.9258;;;;;;;;;;;
67.81788;18.40227;-4.8107915;;;;;;;;;;;
67.51532;18.41882;-4.6959543;;;;;;;;;;;
66.913475;18.442358;-4.5916667;;;;;;;;;;;
66.312515;18.465862;-4.4875336;;;;;;;;;;;
65.44848;18.40756;-4.399966;;;;;;;;;;;
64.585724;18.349346;-4.312528;;;;;;;;;;;
63.724255;18.291218;-4.22522;;;;;;;;;;;
62.697296;18.195724;-4.1631484;;;;;;;;;;;
61.671864;18.100374;-4.101169;;;;;;;;;;;
60.10879;18.021015;-4.055412;;;;;;;;;;;
58.548046;17.941774;-4.0097227;;;;;;;;;;;
56.98457;17.760962;-3.8852751;;;;;;;;;;;
55.423412;17.580418;-3.7610123;;;;;;;;;;;
53.864574;17.40014;-3.6369343;;;;;;;;;;;
51.824997;17.385359;-3.4518871;;;;;;;;;;;
49.78845;17.3706;-3.2671149;;;;;;;;;;;
47.571606;17.211393;-3.2350795;;;;;;;;;;;
45.358055;17.052425;-3.2030916;;;;;;;;;;;
43.62566;17.01081;-3.042533;;;;;;;;;;;
41.895836;16.969257;-2.8822126;;;;;;;;;;;
39.74135;16.894382;-2.9064322;;;;;;;;;;;
37.59006;16.81962;-2.9306157;;;;;;;;;;;
35.44197;16.744968;-2.9547632;;;;;;;;;;;
33.111225;16.681648;-3.0281062;;;;;;;;;;;
30.783941;16.618423;-3.1013403;;;;;;;;;;;
28.056726;16.401846;-3.316689;;;;;;;;;;;
25.333563;16.18559;-3.531718;;;;;;;;;;;
22.614443;15.969657;-3.7464278;;;;;;;;;;;
20.933079;15.853769;-3.7460804;;;;;;;;;;;
19.254211;15.738053;-3.7457337;;;;;;;;;;;
18.389664;15.77974;-3.635143;;;;;;;;;;;
17.5264;15.821366;-3.5247169;;;;;;;;;;;
16.19693;15.869102;-3.6906264;;;;;;;;;;;
14.869435;15.916765;-3.8562896;;;;;;;;;;;
13.543913;15.964359;-4.0217066;;;;;;;;;;;
12.600463;15.885087;-3.99374;;;;;;;;;;;
11.658415;15.805932;-3.965815;;;;;;;;;;;
10.127272;15.660692;-4.111994;;;;;;;;;;;
8.598402;15.515669;-4.2579556;;;;;;;;;;;
7.2770042;15.366933;-4.314495;;;;;;;;;;;
5.957569;15.218418;-4.370951;;;;;;;;;;;
4.6400933;15.070124;-4.427323;;;;;;;;;;;
2.556932;14.87366;-4.7346764;;;;;;;;;;;
0.476865;14.677488;-5.0415735;;;;;;;;;;;
-1.6165229;14.413722;-5.25376;;;;;;;;;;;
-3.706802;14.150347;-5.4656315;;;;;;;;;;;
-5.231113;13.9182205;-5.4165854;;;;;;;;;;;
-6.75316;13.6864395;-5.367612;;;;;;;;;;;
-8.272946;13.455003;-5.3187113;;;;;;;;;;;
-10.024008;13.318585;-5.4912133;;;;;;;;;;;
-11.772469;13.18237;-5.6634593;;;;;;;;;;;
-12.81058;13.051968;-5.66307;;;;;;;;;;;
-13.84715;12.921759;-5.6626816;;;;;;;;;;;
-14.722565;12.775052;-5.589358;;;;;;;;;;;
-15.59668;12.628564;-5.5161433;;;;;;;;;;;
