sep=,
Ang X,Ang Y,Ang Z,Tempo
-27.633118,-9.201756,10.879621,11.9020815
-27.68701,-9.089751,10.89522,11.910509
-27.789255,-8.889983,10.920042,11.922226
-27.85296,-8.781065,10.940098,11.930844
-27.948984,-8.630541,10.979988,11.942818
-28.069887,-8.434467,11.019074,11.951351
-28.17575,-8.255942,11.055326,11.959654
-28.30732,-8.041703,11.101792,11.971692
-28.378263,-7.930792,11.133221,11.980135
-28.498657,-7.7394257,11.162891,11.992104
-28.58173,-7.6039634,11.176182,12.000478
-28.736364,-7.34883,11.191526,12.012462
-28.863136,-7.1343527,11.206966,12.020856
-28.992174,-6.9195704,11.230436,12.032939
-29.101118,-6.7480383,11.255679,12.041454
