sep=,
Ang X,Ang Y,Ang Z,Tempo
-0.35415483,0.045032546,-0.358459,2.4410846
-0.3550669,0.047974125,-0.3600863,2.4494884
-0.35512406,0.046463244,-0.36264387,2.461631
-0.35506842,0.044562016,-0.36257464,2.469851
-0.35673293,0.046823915,-0.36543337,2.481804
-0.35907975,0.043170184,-0.36580616,2.4902782
-0.36308894,0.042355835,-0.3656249,2.5022924
-0.36202973,0.041349646,-0.36640522,2.510736
-0.3630388,0.042055614,-0.3661712,2.5191548
-0.35992905,0.04580524,-0.3656909,2.5311842
-0.36209264,0.04760431,-0.36603332,2.5397124
-0.3645604,0.044849087,-0.3683695,2.5515614
-0.3683108,0.048078742,-0.36829326,2.560069
-0.3622823,0.039386652,-0.37072524,2.5720775
-0.36374798,0.04090507,-0.37222221,2.580663
-0.36428225,0.03406869,-0.37434283,2.588784
-0.36642346,0.035165433,-0.37672237,2.6007607
-0.36971876,0.034687545,-0.37774175,2.6095781
-0.36877576,0.039511412,-0.38235188,2.6213806
-0.3710202,0.040635187,-0.38344505,2.6297503
-0.371866,0.03839798,-0.38499302,2.6418874
-0.37249407,0.03822295,-0.38706428,2.650109
-0.37556863,0.040094752,-0.39099595,2.6622882
-0.37456188,0.041427623,-0.39375794,2.670583
-0.37500915,0.041607913,-0.3925178,2.67885
-0.37951776,0.04126932,-0.3921489,2.691077
-0.3791607,0.04331138,-0.39416608,2.6992896
-0.37958953,0.04557982,-0.39675382,2.7114553
-0.38215125,0.046193425,-0.39692736,2.7197351
-0.3810751,0.04571108,-0.39901766,2.7317193
-0.38222906,0.04644973,-0.3999287,2.7402081
-0.38583934,0.045084573,-0.40260914,2.752292
-0.38729194,0.044316802,-0.40137693,2.7606666
-0.3910695,0.04814725,-0.40092856,2.772662
-0.39173356,0.049185812,-0.40077415,2.7810802
-0.39450186,0.048711155,-0.40391657,2.7934804
-0.3973308,0.049662184,-0.40505868,2.8016515
-0.39954165,0.050784387,-0.4073026,2.8102906
-0.40102506,0.052383583,-0.4091831,2.8218987
-0.4022634,0.053189516,-0.41053662,2.8304603
-0.40543976,0.054484706,-0.408814,2.8425608
-0.4053479,0.053617608,-0.41062644,2.8508308
-0.40482375,0.04912882,-0.41114068,2.8627374
-0.4077394,0.045394138,-0.41070068,2.8712418
-0.40517157,0.04527948,-0.4123271,2.883299
-0.4051046,0.041131508,-0.4109096,2.8915126
-0.41056618,0.040336926,-0.41133377,2.9000833
-0.4015004,0.047024902,-0.40991557,2.9121628
-0.40612313,0.040741526,-0.408809,2.9205837
-0.4004499,0.05139981,-0.40854543,2.9325092
-0.40392706,0.0468406,-0.40913546,2.940919
-0.4086065,0.041396037,-0.40860614,2.953133
-0.41326532,0.041073877,-0.41231805,2.9613786
-0.41327754,0.03449015,-0.41521388,2.973673
-0.41608292,0.033427473,-0.41461688,2.981813
-0.419547,0.034707587,-0.41446558,2.9939613
-0.4200195,0.030401707,-0.41413215,3.0024416
-0.42250758,0.034203615,-0.4166317,3.0144224
-0.4250162,0.03157422,-0.41710922,3.022739
-0.42596537,0.03758308,-0.41825894,3.0309947
-0.42897788,0.032888424,-0.424017,3.0435812
-0.42952675,0.038053945,-0.42496717,3.05159
-0.4311329,0.040287614,-0.42630515,3.0634923
-0.42702526,0.044203676,-0.42992276,3.0719624
-0.42802683,0.03933919,-0.4301013,3.0839562
-0.42792907,0.041425392,-0.430545,3.0928895
-0.42963243,0.040253986,-0.43281522,3.100644
-0.43232393,0.029690195,-0.435956,3.1127925
-0.4316616,0.028540105,-0.4371963,3.1212125
-0.4336509,0.033144295,-0.4403187,3.1332197
-0.43543184,0.03549352,-0.44174075,3.1416175
-0.43922645,0.033001836,-0.44293728,3.153608
-0.44157672,0.0418183,-0.44314465,3.162333
-0.4452441,0.04661534,-0.44873613,3.1741087
-0.44504037,0.042183723,-0.44768855,3.1826699
-0.44545165,0.040535886,-0.44982994,3.1907842
-0.4481697,0.037935935,-0.44957373,3.203021
-0.4495655,0.035952285,-0.44984886,3.211213
-0.44777665,0.033341087,-0.45100006,3.2234132
-0.44760835,0.03260273,-0.4516862,3.2317662
-0.45091957,0.035885025,-0.4525959,3.2440047
-0.45373487,0.037915964,-0.45302585,3.2522662
-0.4603211,0.038301412,-0.45406562,3.2641122
-0.4619636,0.04209673,-0.4567214,3.272709
-0.46223432,0.042754035,-0.4593806,3.284657
-0.4642245,0.038438417,-0.4617373,3.2933733
-0.46537736,0.037865832,-0.46270636,3.3052113
-0.4655372,0.03488407,-0.464387,3.313664
-0.4643925,0.03592713,-0.46577093,3.3219566
-0.46715108,0.03908153,-0.46785215,3.3339913
-0.46786895,0.04083028,-0.46770254,3.3426638
-0.4706048,0.041281994,-0.46888417,3.3545213
-0.47123533,0.04295206,-0.46865448,3.3628712
-0.4744085,0.04392608,-0.4693115,3.374753
-0.4737504,0.043897707,-0.47163248,3.3833172
-0.47327462,0.043018892,-0.47457248,3.395415
-0.47477013,0.043663412,-0.4748752,3.4036367
-0.47552857,0.044830248,-0.47417623,3.412235
-0.47967905,0.041323572,-0.47585768,3.4241571
-0.4815252,0.037963856,-0.47613323,3.4325728
-0.4843493,0.039971024,-0.47498417,3.4445295
-0.48668876,0.041192424,-0.47591013,3.4528606
-0.4879108,0.042083126,-0.47719723,3.4651437
-0.48564973,0.038969938,-0.4784226,3.4733965
